cell_id,celltype,x,y
eclbnafk-1,"CAFs, DCIS Associated",3192.797119140625,4018.683837890625
ffdbpmjh-1,Endothelial Cells,5228.91064453125,3086.106689453125
oaefiabm-1,Luminal-like Amorphous DCIS Cells,1203.3331298828125,3050.035400390625
fdfnemjl-1,11q13 Invasive Tumor Cells,4944.33251953125,4211.77490234375
lokajdik-1,Endothelial Cells,9384.29296875,2887.49169921875
binjoidf-1,11q13 Invasive Tumor Cells,6962.48974609375,1721.6383056640625
cbgkndjc-1,11q13 Invasive Tumor Cells,6329.84521484375,1273.699951171875
eejiippb-1,11q13 Invasive Tumor Cells,4360.470703125,4433.51123046875
nemkjdaa-1,Mast Cells,7279.02099609375,4084.100341796875
gjhajkld-1,"CAFs, DCIS Associated",3038.256103515625,3025.723876953125
jhboafhd-1,Macrophages,5806.50390625,632.7461547851562
ffpjjlij-1,11q13 Invasive Tumor Cells,5445.61376953125,3193.404052734375
ieohgdlo-1,Luminal-like Amorphous DCIS Cells,890.3402099609375,3239.408203125
cmgmkene-1,Myoepithelial Cells,2001.9688720703125,2492.1064453125
bckpfhjl-1,Basal-like Structured DCIS Cells,5673.5546875,2612.061767578125
foehfoak-1,Myoepithelial Cells,3728.94287109375,2169.60546875
nfocjfji-1,Macrophages,7523.2353515625,4565.31689453125
eiofdhol-1,CXCL14+ Fibroblasts,4772.31103515625,1001.0188598632812
jllbglgc-1,11q13 Invasive Tumor Cells,8469.640625,360.6092529296875
djobgafb-1,Luminal-like Amorphous DCIS Cells,3741.677490234375,2288.178955078125
cncipfem-1,"CAFs, DCIS Associated",1744.7418212890625,2668.40966796875
dfcjapkp-1,"CAFs, DCIS Associated",2102.22802734375,577.31640625
efaecohg-1,11q13 Invasive Tumor Cells,3777.521728515625,4403.51904296875
kglnppdp-1,"CAFs, DCIS Associated",9379.0009765625,1776.6087646484375
gjdllipn-1,"CAFs, DCIS Associated",2836.545166015625,3329.484130859375
bknknlkn-1,Basal-like Structured DCIS Cells,6750.6455078125,4954.04443359375
fdfhfilb-1,Endothelial Cells,4926.19580078125,4260.0009765625
jfadokjh-1,11q13 Invasive Tumor Cells,7151.49609375,1799.7081298828125
fkfabhip-1,CXCL14+ Fibroblasts,4007.291748046875,875.635498046875
enhfigop-1,11q13 Invasive Tumor Cells,5645.36474609375,1527.81494140625
bgpdoagp-1,T Lymphocytes,6599.82470703125,1856.2879638671875
ekkaabge-1,Pericytes,4625.0185546875,2089.196533203125
dmdabefb-1,Myoepithelial Cells,4312.94482421875,3880.89013671875
bafmilkj-1,Luminal-like Amorphous DCIS Cells,3569.544677734375,2819.48046875
cdgipbdf-1,11q13 Invasive Tumor Cells,8366.4287109375,1544.269775390625
bkdoojki-1,11q13 Invasive Tumor Cells (Mitotic),6713.22509765625,3661.889404296875
obmlfjob-1,Basal-like Structured DCIS Cells,4971.06494140625,2764.9560546875
jocgbmgn-1,Pericytes,8421.7607421875,1201.8743896484375
ofbnhhhp-1,11q13 Invasive Tumor Cells,7529.298828125,346.0814514160156
odjfnnff-1,11q13 Invasive Tumor Cells,5593.287109375,2457.032470703125
fgbakgmn-1,Pericytes,5545.05517578125,3009.607421875
ddaendlb-1,Luminal-like Amorphous DCIS Cells,862.6211547851562,2343.1904296875
kjgogbbg-1,Mast Cells,7716.61962890625,2697.14404296875
jgjbkifo-1,Basal-like Structured DCIS Cells,7008.484375,1243.10107421875
ikfedfbm-1,11q13 Invasive Tumor Cells,5739.67626953125,2569.604736328125
jjjjoflg-1,Basal-like Structured DCIS Cells,6063.74365234375,1045.367431640625
dpfgjieh-1,11q13 Invasive Tumor Cells,4329.32275390625,2967.096923828125
hlhfhojc-1,"CAFs, DCIS Associated",3017.63330078125,4983.81884765625
faoocaga-1,Dendritic Cells,4634.28369140625,3045.46435546875
llgmnfle-1,"CAFs, Invasive Associated",9439.818359375,3328.358642578125
mknifgbh-1,Basal-like Structured DCIS Cells,6466.19921875,5881.86865234375
gbpipefk-1,Basal-like Structured DCIS Cells,2910.094970703125,559.9364624023438
cgjlompe-1,Macrophages,1287.4937744140625,2747.60693359375
miagonnh-1,Macrophages,9675.560546875,4139.62451171875
ecekhjmi-1,T Lymphocytes,3652.67138671875,3946.74267578125
oebahppd-1,11q13 Invasive Tumor Cells,6855.79541015625,1788.5894775390625
odoagglo-1,11q13 Invasive Tumor Cells,5855.9560546875,2190.68603515625
kncpckcb-1,"CAFs, DCIS Associated",8065.80908203125,1821.0931396484373
lmpklipm-1,11q13 Invasive Tumor Cells,9741.8271484375,2987.236572265625
nbaiojjg-1,11q13 Invasive Tumor Cells,7626.2353515625,3618.871337890625
cglkbabd-1,Luminal-like Amorphous DCIS Cells,900.7677612304688,2980.57958984375
haapmkgg-1,11q13 Invasive Tumor Cells,5218.43408203125,4835.609375
ankampmc-1,11q13 Invasive Tumor Cells,4360.51318359375,3549.35546875
jnpicoal-1,11q13 Invasive Tumor Cells,8631.349609375,1236.5006103515625
hmnjeejl-1,Luminal-like Amorphous DCIS Cells,1342.282958984375,3846.2060546875
ggcoejoh-1,"CAFs, DCIS Associated",2820.641845703125,4846.7451171875
edbhgnoh-1,11q13 Invasive Tumor Cells,3492.35009765625,4476.310546875
gmfpfhmk-1,11q13 Invasive Tumor Cells,5825.22998046875,5340.51513671875
gggcibbk-1,Myoepithelial Cells,2585.68896484375,4468.04443359375
lphahkfa-1,11q13 Invasive Tumor Cells,9129.2958984375,3103.80078125
hdlihakh-1,T Lymphocytes,4548.9375,4505.677734375
bohfalgf-1,11q13 Invasive Tumor Cells,9526.2021484375,735.236328125
faljomnl-1,"CAFs, DCIS Associated",4712.51123046875,2944.752685546875
oiiiomob-1,CXCL14+ Fibroblasts,6990.8154296875,1122.6717529296875
nhgiakip-1,Pericytes,6683.5302734375,4431.83447265625
liiobggd-1,Basal-like Structured DCIS Cells,7621.4990234375,2977.44140625
dnooiaog-1,Macrophages,4073.217529296875,2776.215576171875
lljeljel-1,11q13 Invasive Tumor Cells,9608.9775390625,3184.419677734375
acnhklig-1,Luminal-like Amorphous DCIS Cells,1117.73876953125,2360.71533203125
ldkgbnbc-1,Pericytes,8919.712890625,939.1017456054688
ddmhegie-1,Luminal-like Amorphous DCIS Cells,1832.645263671875,2164.724609375
chbolfia-1,Luminal-like Amorphous DCIS Cells,1018.2885131835938,3073.43505859375
nipkieno-1,Basal-like Structured DCIS Cells,7028.486328125,4310.796875
oejefhcg-1,11q13 Invasive Tumor Cells,5517.236328125,1091.755859375
andfehpp-1,11q13 Invasive Tumor Cells,4992.34619140625,3762.9892578125
mccdchjk-1,11q13 Invasive Tumor Cells,8836.4736328125,4400.037109375
hfkgmaci-1,11q13 Invasive Tumor Cells,3608.2119140625,5019.34765625
mfgbghdf-1,"CAFs, DCIS Associated",7701.2705078125,4200.267578125
loaboboi-1,"CAFs, Invasive Associated",8956.5263671875,3332.329345703125
gilejjlc-1,"CAFs, DCIS Associated",2617.753173828125,2980.446044921875
bcfifflp-1,11q13 Invasive Tumor Cells,7365.630859375,3461.85791015625
lkmpfjhn-1,Myoepithelial Cells,8480.0390625,2917.6650390625
ahobfbdk-1,Myoepithelial Cells,2155.448974609375,5196.0283203125
kcdlcmec-1,Pericytes,9769.37890625,2028.0009765625
nlepbflo-1,Endothelial Cells,5563.27587890625,3602.11865234375
elbfcmpc-1,11q13 Invasive Tumor Cells,5133.953125,1934.2989501953125
hlklddjp-1,Endothelial Cells,2912.11767578125,5826.65234375
ggmoebej-1,Pericytes,3220.028564453125,3106.210205078125
lmjfkcmg-1,11q13 Invasive Tumor Cells (Mitotic),9823.0,3449.35009765625
kpecchfh-1,11q13 Invasive Tumor Cells,8807.5615234375,1875.13525390625
enhcaajp-1,11q13 Invasive Tumor Cells,5738.40234375,1445.7904052734375
miedhfhl-1,Dendritic Cells,9624.47265625,4126.41650390625
hdbjdkpe-1,Endothelial Cells,4477.88916015625,5087.4921875
meehalec-1,"CAFs, DCIS Associated",9402.64453125,5051.20751953125
anhkkmij-1,11q13 Invasive Tumor Cells,4985.4951171875,4195.41259765625
njjobpkd-1,11q13 Invasive Tumor Cells,7059.43310546875,4354.00537109375
akgileef-1,11q13 Invasive Tumor Cells,9028.298828125,5600.99072265625
eklkfjbe-1,Pericytes,5140.400390625,1993.60693359375
agidohon-1,Myoepithelial Cells,3299.894775390625,5760.37939453125
dfncgfng-1,Luminal-like Amorphous DCIS Cells,2110.069091796875,2794.502197265625
hllimidm-1,"CAFs, DCIS Associated",2858.6767578125,5663.32421875
mfinppna-1,11q13 Invasive Tumor Cells,7742.99951171875,4037.343017578125
jmkngoie-1,Dendritic Cells,8218.2021484375,1086.49560546875
mnknkgia-1,11q13 Invasive Tumor Cells,6076.1796875,5593.63134765625
eolahmol-1,11q13 Invasive Tumor Cells,5146.59619140625,1261.7760009765625
gcmokndb-1,"CAFs, DCIS Associated",3446.901123046875,1859.10888671875
iknfckdl-1,11q13 Invasive Tumor Cells,6177.306640625,2212.968017578125
mcmegccj-1,Macrophages,8476.39453125,4880.87451171875
eonaholi-1,11q13 Invasive Tumor Cells,5247.13427734375,1332.6072998046875
ofekaghc-1,11q13 Invasive Tumor Cells (Mitotic),9372.23046875,2449.921875
deamikjg-1,"CAFs, DCIS Associated",2809.642333984375,698.8092041015625
eddhdpje-1,Pericytes,3495.450439453125,4213.7939453125
apigbmdm-1,Myoepithelial Cells,2142.283447265625,1872.64794921875
ihaodbdf-1,"CAFs, DCIS Associated",218.0161590576172,3426.345947265625
kbfohmdl-1,11q13 Invasive Tumor Cells,7778.48828125,756.6369018554688
mpcbmnnk-1,"CAFs, DCIS Associated",7056.4072265625,5739.14794921875
lkeepbed-1,11q13 Invasive Tumor Cells,8794.4580078125,3673.2080078125
djmncknp-1,11q13 Invasive Tumor Cells,3980.999267578125,2343.828369140625
bejinana-1,T Lymphocytes,4810.64794921875,2163.139892578125
dknpepoj-1,Dendritic Cells,4476.2236328125,3844.930419921875
iklchgap-1,Myoepithelial Cells,6202.4560546875,2186.705810546875
bfpgiclk-1,11q13 Invasive Tumor Cells,5541.6787109375,1128.3984375
gbjnkljl-1,"CAFs, DCIS Associated",3664.96826171875,939.883544921875
biedgpjh-1,11q13 Invasive Tumor Cells,7248.99755859375,3402.19677734375
jlobhhna-1,11q13 Invasive Tumor Cells,8525.869140625,533.8883666992188
jdamoobi-1,11q13 Invasive Tumor Cells,7288.73876953125,1446.162109375
mkijhnhk-1,"CAFs, DCIS Associated",7814.61962890625,5781.14599609375
gonebmgi-1,11q13 Invasive Tumor Cells,4966.95947265625,5019.13525390625
kcfhjdkf-1,11q13 Invasive Tumor Cells (G1/S),9797.935546875,2214.64013671875
jchgfafe-1,Pericytes,6469.68994140625,1284.8236083984375
bdjbieih-1,11q13 Invasive Tumor Cells,6243.22607421875,2302.943603515625
jflcolhp-1,T Lymphocytes,6654.306640625,1002.4552612304688
nagekjdj-1,Basal-like Structured DCIS Cells,5960.64208984375,5041.25048828125
haaccanh-1,11q13 Invasive Tumor Cells (G1/S),5212.91650390625,4674.9482421875
jfnlhemg-1,Basal-like Structured DCIS Cells,7040.38818359375,1204.7872314453125
meolldgh-1,CXCL14+ Fibroblasts,8426.1044921875,4281.00830078125
hfkiplka-1,11q13 Invasive Tumor Cells,3620.96533203125,4978.39892578125
jjpnahlo-1,11q13 Invasive Tumor Cells,6084.4599609375,1077.0472412109375
ecldkfib-1,B Cells,3205.16748046875,3975.405517578125
ldicooon-1,"CAFs, DCIS Associated",8845.8720703125,760.3316650390625
hcamngem-1,11q13 Invasive Tumor Cells,3395.305419921875,4679.02392578125
aceeblnk-1,Luminal-like Amorphous DCIS Cells,719.5345458984375,2874.767578125
obdhkefp-1,11q13 Invasive Tumor Cells,4118.95947265625,4453.5634765625
ncilbpjd-1,11q13 Invasive Tumor Cells,6954.318359375,2835.761474609375
ajkaapbg-1,Myoepithelial Cells,2396.59814453125,4967.35546875
mjhcfgde-1,Basal-like Structured DCIS Cells,7147.587890625,4882.56494140625
edooaifa-1,"CAFs, DCIS Associated",3277.48974609375,4230.646484375
lodmchci-1,Dendritic Cells,9324.7958984375,3640.976806640625
dfbjgbmi-1,"CAFs, DCIS Associated",2068.083740234375,341.6196594238281
ejjkmhbi-1,11q13 Invasive Tumor Cells (Mitotic),5892.52587890625,1618.134765625
gbciahkb-1,CXCL14+ Fibroblasts,3349.81201171875,599.7780151367188
gefaacjb-1,11q13 Invasive Tumor Cells,2929.05908203125,4239.0048828125
mmcenacf-1,11q13 Invasive Tumor Cells,6253.4482421875,5350.74072265625
nigknlll-1,"CAFs, DCIS Associated",6727.5908203125,5179.30078125
akfclknn-1,11q13 Invasive Tumor Cells,6481.9365234375,5330.94580078125
fghdkjjc-1,11q13 Invasive Tumor Cells,4660.5615234375,3508.09033203125
bpajaafj-1,T Lymphocytes,9366.8623046875,3029.67236328125
kobabnha-1,11q13 Invasive Tumor Cells,8402.798828125,1977.120361328125
dmbjhijo-1,11q13 Invasive Tumor Cells,4327.44287109375,3908.50341796875
japcppnj-1,11q13 Invasive Tumor Cells,7076.89208984375,2515.295654296875
jnalnfig-1,Pericytes,8689.978515625,847.7598876953125
hcnpjbog-1,11q13 Invasive Tumor Cells,4335.60498046875,4839.595703125
bpcakpcf-1,Pericytes,9535.306640625,3347.99169921875
dedkcpej-1,Pericytes,2287.442626953125,234.20008850097656
ncjlcddb-1,11q13 Invasive Tumor Cells,7000.9931640625,2815.8251953125
jlfepeii-1,11q13 Invasive Tumor Cells,8110.1904296875,615.999755859375
ldldhaog-1,Pericytes,8888.7900390625,880.2517700195312
lmoefeki-1,CXCL14+ Fibroblasts,9807.3115234375,3194.071044921875
epnfkdjp-1,Basal-like Structured DCIS Cells,4540.078125,3243.150634765625
incmianb-1,11q13 Invasive Tumor Cells,6395.63232421875,2184.3125
hkonkkog-1,Myoepithelial Cells,2226.516845703125,5286.57568359375
ckkhdobk-1,"CAFs, DCIS Associated",2110.48291015625,2211.369384765625
apenffka-1,CXCL14+ Fibroblasts,3368.5048828125,2524.03759765625
niagfcai-1,11q13 Invasive Tumor Cells,6647.490234375,4546.60009765625
hgncdhbh-1,11q13 Invasive Tumor Cells,4317.68212890625,5325.6552734375
ogpnhoai-1,Pericytes,7594.0517578125,3568.622802734375
bikimlah-1,Basal-like Structured DCIS Cells,7220.0966796875,1838.9737548828125
fjcbkfnc-1,CXCL14+ Fibroblasts,3144.81201171875,1196.5411376953125
jnfieokj-1,"CAFs, DCIS Associated",8349.30078125,1278.0770263671875
cdaabmnk-1,Myoepithelial Cells,8515.7060546875,3432.912841796875
climaifk-1,Pericytes,2537.378173828125,2082.59228515625
lpdfabbm-1,Pericytes,9036.236328125,2781.5712890625
fedhdcmi-1,11q13 Invasive Tumor Cells,5170.2783203125,2446.1806640625
cedgcaln-1,T Lymphocytes,7968.2978515625,552.4664306640625
jfjpobgj-1,11q13 Invasive Tumor Cells (G1/S),7197.1318359375,1079.2796630859375
aacipglf-1,Myoepithelial Cells,716.6849975585938,4203.37841796875
lmgddcig-1,11q13 Invasive Tumor Cells,9462.18359375,3601.915771484375
lengdebb-1,Myoepithelial Cells,9570.92578125,1170.90673828125
oblmadje-1,11q13 Invasive Tumor Cells,5190.46533203125,4294.21337890625
eogbdkck-1,11q13 Invasive Tumor Cells,4785.20263671875,1410.97265625
fmlilhad-1,Pericytes,4383.458984375,2149.231201171875
ikedmikm-1,11q13 Invasive Tumor Cells,5762.35107421875,2549.313720703125
holmbkna-1,CXCL14+ Fibroblasts,2481.44775390625,4816.171875
kpmddpac-1,"CAFs, Invasive Associated",8605.275390625,1844.8651123046875
fkbmchca-1,Luminal-like Amorphous DCIS Cells,4228.1962890625,1057.360107421875
jmppdkba-1,"CAFs, DCIS Associated",8583.16796875,805.7300415039062
jejegheg-1,11q13 Invasive Tumor Cells,7641.87548828125,1981.9775390625
fligncal-1,Luminal-like Amorphous DCIS Cells,3986.025146484375,583.2434692382812
blbcnicg-1,11q13 Invasive Tumor Cells,8754.9541015625,2566.323974609375
hdioimmm-1,11q13 Invasive Tumor Cells,4454.03125,4713.35888671875
aijkpbfb-1,Apocrine Cells,2029.348388671875,4418.71630859375
cganecno-1,Luminal-like Amorphous DCIS Cells,70.44060516357422,2694.72900390625
khcokloe-1,Macrophages,7782.83251953125,1379.568115234375
kfhbbkeh-1,11q13 Invasive Tumor Cells,9723.1123046875,2785.091552734375
aibigljp-1,Myoepithelial Cells,2296.42333984375,5267.47412109375
kknahihp-1,"CAFs, DCIS Associated",8538.3779296875,2859.492431640625
coiobaoa-1,"CAFs, DCIS Associated",731.1390380859375,2130.037841796875
mohmpppg-1,Pericytes,6160.88916015625,5765.44970703125
addhmije-1,Luminal-like Amorphous DCIS Cells,1542.31884765625,2464.535888671875
gjmjkcgj-1,"CAFs, DCIS Associated",2337.584228515625,3458.67333984375
lkdbecfo-1,11q13 Invasive Tumor Cells,8757.9873046875,3746.43896484375
ofnoeeah-1,"CAFs, DCIS Associated",9438.349609375,382.6388854980469
edklclca-1,11q13 Invasive Tumor Cells,3475.8291015625,4341.60546875
dlibnajc-1,Basal-like Structured DCIS Cells,4431.91015625,3706.5029296875
adindhkm-1,Myoepithelial Cells,1436.322998046875,1476.7591552734375
ceioenij-1,11q13 Invasive Tumor Cells,7622.0859375,906.8157348632812
moniignh-1,11q13 Invasive Tumor Cells,5298.3212890625,4913.53515625
eoiblffn-1,Basal-like Structured DCIS Cells,4803.955078125,1531.5574951171875
elbkeccc-1,"CAFs, Invasive Associated",5073.14501953125,1914.013427734375
kkmepbhl-1,11q13 Invasive Tumor Cells,8493.5556640625,2841.67138671875
hggmdkob-1,"CAFs, DCIS Associated",3749.23876953125,5585.25390625
hpfcjfoa-1,Luminal-like Amorphous DCIS Cells,1390.431884765625,3926.77392578125
aiinjbfa-1,11q13 Invasive Tumor Cells,2877.552734375,4396.669921875
lldffgjb-1,T Lymphocytes,8568.30078125,3072.764404296875
mcgiejdm-1,Basal-like Structured DCIS Cells,9025.58984375,5575.2841796875
njhckhca-1,Basal-like Structured DCIS Cells,7004.1875,4649.47119140625
gdojnnpp-1,11q13 Invasive Tumor Cells,2427.7490234375,4323.236328125
aicfpekb-1,Myoepithelial Cells,2173.15087890625,4740.14599609375
dlmjhdop-1,11q13 Invasive Tumor Cells,4374.00439453125,3618.029296875
egljdbdd-1,11q13 Invasive Tumor Cells,3546.79833984375,4203.90966796875
bieekgbf-1,11q13 Invasive Tumor Cells,7256.103515625,3403.51025390625
cijaoahh-1,Endothelial Cells,1359.4061279296875,2736.69482421875
cikgnkoa-1,"CAFs, DCIS Associated",2035.193603515625,1408.984130859375
eckamppp-1,11q13 Invasive Tumor Cells,3173.256103515625,3911.45703125
commfkjp-1,Luminal-like Amorphous DCIS Cells,605.6624755859375,2647.1943359375
fdeklelh-1,11q13 Invasive Tumor Cells,4857.6494140625,4194.09033203125
fcadohjl-1,11q13 Invasive Tumor Cells,5166.861328125,4288.39208984375
emngkndf-1,11q13 Invasive Tumor Cells,5722.9716796875,947.7352905273438
elfajhlf-1,"CAFs, DCIS Associated",4829.75537109375,1955.2413330078125
fhpioehe-1,11q13 Invasive Tumor Cells,4648.154296875,3911.868408203125
hpmlobgo-1,"CAFs, DCIS Associated",1125.318603515625,4373.7587890625
ggfnplij-1,Pericytes,2671.155517578125,4461.07373046875
bjgkopaa-1,T Lymphocytes,5178.7021484375,4014.7763671875
headchlb-1,11q13 Invasive Tumor Cells,4238.94482421875,4989.005859375
jchcgmnb-1,"CAFs, DCIS Associated",6702.61669921875,2000.4447021484373
lgglgnch-1,11q13 Invasive Tumor Cells,8293.791015625,2927.0849609375
gbihfihf-1,Luminal-like Amorphous DCIS Cells,3417.775146484375,971.8976440429688
anppdkdm-1,11q13 Invasive Tumor Cells,4212.01025390625,3927.802734375
hijcmbea-1,"CAFs, DCIS Associated",3197.314453125,5734.9189453125
glmodpio-1,11q13 Invasive Tumor Cells,4986.2431640625,5266.76904296875
mfeeclli-1,Endothelial Cells,8057.80615234375,4195.3671875
ghnefdjf-1,Pericytes,3661.633544921875,2984.247802734375
hohmcjlm-1,Myoepithelial Cells,2150.397216796875,4798.73046875
ngmhkjjf-1,11q13 Invasive Tumor Cells,6670.634765625,5315.15185546875
diailkpd-1,"CAFs, DCIS Associated",3649.9775390625,2728.18212890625
hjbpgkof-1,"CAFs, DCIS Associated",3126.221923828125,5927.6044921875
bnmkkmii-1,11q13 Invasive Tumor Cells,9729.7802734375,3840.02490234375
kldenjhe-1,11q13 Invasive Tumor Cells,8253.26171875,2517.6806640625
hhanckff-1,11q13 Invasive Tumor Cells,4349.4638671875,5263.7666015625
apcjkioe-1,Luminal-like Amorphous DCIS Cells,2016.79345703125,2166.052978515625
cekpnopi-1,11q13 Invasive Tumor Cells,7737.7373046875,926.5020751953124
egmgflbh-1,Dendritic Cells,3561.5546875,3961.55322265625
fnbfdclh-1,Pericytes,4288.107421875,1479.2027587890625
ajjifajd-1,Basal-like Structured DCIS Cells,2313.423828125,5063.048828125
gglhchpk-1,"CAFs, DCIS Associated",3251.58935546875,3071.3193359375
efepcnkk-1,Basal-like Structured DCIS Cells,3893.331298828125,4147.46240234375
ohononie-1,11q13 Invasive Tumor Cells,6238.20703125,4197.5048828125
coijjbbp-1,Luminal-like Amorphous DCIS Cells,776.01904296875,2181.795654296875
jppoegaf-1,11q13 Invasive Tumor Cells,7636.9990234375,736.048828125
flghmekm-1,T Lymphocytes,4103.59619140625,120.61677551269533
mbhlleil-1,"CAFs, DCIS Associated",9311.4736328125,5471.6357421875
eabhopgp-1,Basal-like Structured DCIS Cells,4148.40283203125,2980.829833984375
lkkjkjmn-1,Apocrine Cells,8787.8857421875,3328.970947265625
lkddghcl-1,11q13 Invasive Tumor Cells,8755.46875,3758.33203125
lnfpihfa-1,Endothelial Cells,9446.3740234375,3432.550537109375
nekbkmlo-1,11q13 Invasive Tumor Cells,7153.01806640625,3985.740966796875
hlbegmgb-1,Myoepithelial Cells,2306.716796875,5294.107421875
jjpnhoih-1,11q13 Invasive Tumor Cells,6080.923828125,1072.8994140625
kmaamdhc-1,Endothelial Cells,7583.22021484375,2195.746337890625
gkmhkhba-1,11q13 Invasive Tumor Cells,4648.97998046875,4880.5859375
lcdhmoda-1,B Cells,9061.466796875,1291.31689453125
glgdkfkm-1,11q13 Invasive Tumor Cells,4632.82421875,5262.27001953125
ggocfjnm-1,"CAFs, DCIS Associated",3236.280029296875,3405.548583984375
idpdhmfi-1,Myeloid Cells,1022.4081420898438,3785.475830078125
ffkdnloi-1,11q13 Invasive Tumor Cells,5549.09375,3484.991455078125
ihdheaji-1,Pericytes,475.6319580078125,3911.416748046875
oaekoedd-1,11q13 Invasive Tumor Cells (Mitotic),1767.7115478515625,2853.201416015625
gelhoeak-1,"CAFs, DCIS Associated",2752.16015625,3999.52392578125
mdmafdgf-1,11q13 Invasive Tumor Cells,9459.115234375,4391.02294921875
dijfcajn-1,11q13 Invasive Tumor Cells,3993.4404296875,2484.755126953125
jdbhfedg-1,"CAFs, Invasive Associated",6666.39599609375,1557.6253662109375
cmeepklh-1,Luminal-like Amorphous DCIS Cells,2001.2589111328125,2430.0888671875
caloojcb-1,"CAFs, DCIS Associated",9268.650390625,1677.59521484375
enmnekjc-1,11q13 Invasive Tumor Cells,4980.43798828125,1397.0294189453125
boneoikd-1,T Lymphocytes,9399.822265625,1580.9638671875
lmjigkmi-1,T Lymphocytes,9878.9150390625,3469.440185546875
kidcdldi-1,"CAFs, DCIS Associated",7696.4033203125,1630.3272705078125
npfgjjlo-1,11q13 Invasive Tumor Cells,6159.8984375,4219.23046875
gojiaddb-1,11q13 Invasive Tumor Cells,5004.24560546875,4914.404296875
ankmemfi-1,11q13 Invasive Tumor Cells,4254.8798828125,3650.518798828125
jljnhfao-1,11q13 Invasive Tumor Cells,8634.599609375,595.8859252929688
mpbgjalj-1,CXCL14+ Fibroblasts,7025.96044921875,5887.88623046875
bickhjbi-1,11q13 Invasive Tumor Cells,7137.83984375,3740.4453125
khakfkmc-1,Basal-like Structured DCIS Cells,7531.07421875,1314.70849609375
mpdfnkgi-1,11q13 Invasive Tumor Cells,6611.2880859375,5563.41845703125
fcbmdcbn-1,11q13 Invasive Tumor Cells,5065.10693359375,4210.56787109375
hbegbpki-1,"CAFs, DCIS Associated",3412.020751953125,4890.9716796875
iphfhajc-1,11q13 Invasive Tumor Cells,6699.77734375,2484.916259765625
khibgndg-1,"CAFs, DCIS Associated",7509.88232421875,1189.4288330078125
nkfidgai-1,11q13 Invasive Tumor Cells,5400.375,3685.29443359375
badebcng-1,11q13 Invasive Tumor Cells,3512.9765625,4018.531005859375
dpoaeolj-1,"CAFs, DCIS Associated",4378.99853515625,3379.23291015625
ngdogacb-1,"CAFs, DCIS Associated",7607.81787109375,4243.3662109375
edpecepd-1,11q13 Invasive Tumor Cells (Mitotic),3250.4853515625,3929.536376953125
cpmkbikc-1,"CAFs, DCIS Associated",1128.2623291015625,1724.1610107421875
oeidmkim-1,11q13 Invasive Tumor Cells,5673.962890625,1388.1578369140625
jnnhcjbi-1,11q13 Invasive Tumor Cells (Mitotic),8584.1396484375,1079.3929443359375
lelcnfgp-1,Pericytes,9477.3310546875,1249.732421875
ilmenafk-1,11q13 Invasive Tumor Cells,6289.46630859375,1893.7081298828125
akknnkon-1,11q13 Invasive Tumor Cells,6203.00439453125,4464.31494140625
kmhbllph-1,11q13 Invasive Tumor Cells,7965.6640625,2468.265869140625
imneafkd-1,11q13 Invasive Tumor Cells,6228.0390625,2752.337646484375
bfoniofd-1,T Lymphocytes,5046.7861328125,1123.072265625
jjjnlipk-1,11q13 Invasive Tumor Cells,5965.232421875,1115.5902099609375
lkaolglf-1,11q13 Invasive Tumor Cells,8771.62890625,3581.040771484375
egaobkcd-1,Dendritic Cells,3610.83251953125,3817.14501953125
dkfppdff-1,11q13 Invasive Tumor Cells,4218.70458984375,2465.9228515625
gdfdkcoa-1,"CAFs, DCIS Associated",2890.798095703125,3890.9501953125
kkejnjfa-1,B Cells,8172.2138671875,2827.7841796875
egpgiale-1,11q13 Invasive Tumor Cells,3408.87548828125,4067.265625
mohmmfko-1,11q13 Invasive Tumor Cells,6170.8466796875,5760.765625
gbleneoh-1,"CAFs, DCIS Associated",3486.4501953125,874.8338623046875
hibeobem-1,"CAFs, DCIS Associated",2031.8079833984373,5216.96240234375
nmhiogfp-1,11q13 Invasive Tumor Cells,6730.91943359375,3900.97265625
decagppe-1,Endothelial Cells,2595.412353515625,887.8841552734375
klligpof-1,"CAFs, DCIS Associated",7732.0595703125,1836.3125
hcddkkca-1,Pericytes,3294.53271484375,4643.26708984375
icmafbbg-1,Luminal-like Amorphous DCIS Cells,1422.578125,3437.688232421875
ogpdknie-1,11q13 Invasive Tumor Cells,6865.52734375,3536.478515625
dnpeoade-1,11q13 Invasive Tumor Cells,4135.07568359375,2633.75537109375
cegpjlae-1,11q13 Invasive Tumor Cells,8531.7080078125,690.2401123046875
hdlhdkhi-1,Endothelial Cells,4569.84423828125,4669.32080078125
bffgafgj-1,Myoepithelial Cells,3054.773681640625,1299.7552490234375
oihlbidh-1,Macrophages,6282.98388671875,1750.369384765625
cllmbaie-1,CXCL14+ Fibroblasts,2224.3046875,2194.57861328125
maifbahb-1,"CAFs, DCIS Associated",8087.654296875,4353.00927734375
ffpmledc-1,CXCL14+ Fibroblasts,5389.6083984375,3200.764404296875
icjhkgdb-1,Luminal-like Amorphous DCIS Cells,1744.0513916015625,3040.71240234375
efjjkjco-1,Macrophages,4069.712158203125,3727.421875
lmilpmdo-1,11q13 Invasive Tumor Cells,9826.9501953125,3289.442626953125
mfhpdbdj-1,11q13 Invasive Tumor Cells,7846.4814453125,3942.993896484375
