gene,marker_group,unassigned_count,assigned_count,unassigned_fraction,urna_best_cluster,urna_best_sss,urna_best_module,full_best_cluster,full_best_sss,best_cluster_match,sss_spearman_vs_full,urna_module_mean_Tumor,urna_module_mean_Vascular/Stromal,urna_module_mean_Immune,urna_module_mean_Rare epithelial
CDK16,,42290,172690,0.1967159735789375,Basal-like Structured DCIS Cells,0.11128077137833305,Tumor,Basal-like Structured DCIS Cells,0.1079778379477826,True,1.0,0.2813243249032072,0.4872318573697164,0.35245517383411,0.703760257126111
TBK1,,42226,201614,0.1731709317585301,CXCL14+ Fibroblasts,0.1258295467238758,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1250097504795795,False,0.22606269092359826,0.49434484701433024,0.22403589481584216,0.34262683195134425,0.8314482823381101
NDFIP1,,42195,135760,0.2371105054648647,CXCL14+ Fibroblasts,0.07303854946746932,Vascular/Stromal,CXCL14+ Fibroblasts,0.1195723941715596,True,0.9966629178649119,0.5026824048012435,0.19213936829208442,0.3441698550981781,0.834227468267081
CTSK,,41914,42709,0.4953026954846791,Macrophages,0.05656898916181857,Vascular/Stromal,Macrophages,0.0652016524436591,True,0.9999999999999999,0.48664413067815143,0.23939550289553718,0.3261458372935556,0.8288813768927171
NAP1L4,,41869,182715,0.1864291311936736,Basal-like Structured DCIS Cells,0.10835177278244304,Immune,Basal-like Structured DCIS Cells,0.0915334777611892,True,0.6490406876192876,0.38459000310120567,0.4051294702485107,0.26973034244330074,0.5769068550181744
LAPTM5,,41802,59242,0.4137009619571671,B Cells,0.08296157710731827,Tumor,B Cells,0.0829523108033017,True,0.9999999999999998,0.2758817058063505,0.4884679696192501,0.3178700636047874,0.7214520554236445
OGFRL1,,41792,94604,0.306401947271181,CXCL14+ Fibroblasts,0.05425765770033277,Vascular/Stromal,CXCL14+ Fibroblasts,0.0931014626985022,True,0.998570406702931,0.5012426103599087,0.1849766931848494,0.34254574643924746,0.8337475367866363
RAB5B,,41746,114757,0.2667424905592864,CXCL14+ Fibroblasts,0.09196698993723997,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1208933435875848,False,0.22606269092359826,0.4936632222054193,0.20300836646539094,0.339830044053348,0.831221074068473
PSMB5,,41728,164171,0.2026624704345334,Basal-like Structured DCIS Cells,0.10558071787161177,Tumor,Basal-like Structured DCIS Cells,0.1046447428772846,True,1.0,0.28075859138554293,0.4873014495483764,0.35160963433528875,0.7018602392905372
CLK1,,41727,214129,0.1630878306547433,CXCL14+ Fibroblasts,0.06542160056482545,Vascular/Stromal,Macrophages,0.1346714431501788,False,0.9871254736748173,0.4974302284755237,0.18975410543283946,0.34101801753523897,0.8324767428251746
OSBPL8,,41669,178637,0.1891414668688097,Basal-like Structured DCIS Cells,0.0993473901346564,Tumor,Basal-like Structured DCIS Cells,0.1157662568142893,True,1.0,0.2738983736250401,0.4890513427175948,0.3480283297093138,0.6997824633782188
PRRC2A,,41609,139189,0.2301408201418157,CXCL14+ Fibroblasts,0.10848510241744654,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1255788907127541,False,0.22606269092359826,0.49227252593978216,0.2135997498585025,0.3402096762442424,0.830757508646594
SPINT1,,41503,187326,0.1813712422813542,Basal-like Structured DCIS Cells,0.14574851692317703,Immune,Basal-like Structured DCIS Cells,0.0900107163533919,True,0.6490406876192876,0.39053751562873756,0.4020840124800781,0.2783567465749176,0.5887582010113396
DCAF12,,41486,136617,0.2329326288720571,Basal-like Structured DCIS Cells,0.10329171944204378,Immune,Basal-like Structured DCIS Cells,0.0964484894810282,True,0.6490406876192876,0.3831464375181196,0.4068948290977515,0.27091036381924133,0.5753813774551642
C1orf43,,41415,131475,0.2395453756723928,CXCL14+ Fibroblasts,0.14344937945161843,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1065143526795205,False,-0.2817354334769128,0.48981074189252893,0.23613609747800743,0.3413970748179877,0.8299369139641763
REEP5,,41415,151705,0.214452154101077,CXCL14+ Fibroblasts,0.1226929101075046,Vascular/Stromal,CXCL14+ Fibroblasts,0.1361372537376214,True,0.9980897803247372,0.5072406237854663,0.21739035210427698,0.34842267219376566,0.8357468745951554
PBXIP1,,41413,170529,0.1953977975106397,CXCL14+ Fibroblasts,0.10257754042824727,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1274497664179085,False,0.22606269092359826,0.49587525361404583,0.20901000403369446,0.3419056126993394,0.8319584178713487
BROX,,41295,143396,0.2235896713970902,Basal-like Structured DCIS Cells,0.12151095571503662,Immune,Basal-like Structured DCIS Cells,0.0911323475917371,True,0.6490406876192876,0.38620272368487263,0.4033346519065753,0.26949145170506894,0.5810960975510094
TLN1,,41284,92970,0.3075066664680382,Endothelial Cells,0.04982550423608398,Vascular/Stromal,Macrophages,0.1033280467927707,False,0.6862240984576801,0.49360518559358935,0.1885276745192998,0.33847488095957223,0.8312017285311964
EPS15,,41266,134494,0.2347860719162494,CXCL14+ Fibroblasts,0.09851185125995297,Vascular/Stromal,Macrophages,0.1244767785022807,False,0.6806918281710057,0.49098188634260675,0.20782902131167438,0.3385418246006906,0.8303272954475357
MYL6,,41255,87645,0.3200543056633049,Macrophages,0.11823099823953227,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1177611645913051,False,0.22606269092359826,0.4867285146327192,0.23698930150486439,0.3346645350953614,0.8289095048775731
GRK2,,41202,173025,0.1923286980632693,Basal-like Structured DCIS Cells,0.10433319230780826,Tumor,Basal-like Structured DCIS Cells,0.1010449763379403,True,1.0,0.27709248693899663,0.4879159489351873,0.3480003348724658,0.7014443974359361
H2AC6,,41192,205686,0.1668516433218026,Basal-like Structured DCIS Cells,0.15595481198532551,Immune,Basal-like Structured DCIS Cells,0.1100216264137586,True,0.6490406876192876,0.39050167706107075,0.4021835265162313,0.27901619918007287,0.5921561227395453
CMTM6,,41059,165412,0.1988608569726499,Basal-like Structured DCIS Cells,0.10373830565726498,Tumor,Basal-like Structured DCIS Cells,0.1347648159720729,True,1.0,0.2654798337094023,0.49222256528840164,0.3496804261883974,0.7012461018857551
NUMA1,,41041,164665,0.1995128970472421,CXCL14+ Fibroblasts,0.1072091435528391,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1271499620551889,False,0.22606269092359826,0.494094470754756,0.2123280475891221,0.34113358816402267,0.8313648235849187
SH3BP5,,40941,82084,0.3327860191018085,Pericytes,0.05633178291329495,Vascular/Stromal,CXCL14+ Fibroblasts,0.094392877348413,False,0.9961886552076206,0.503424778100879,0.1828835064377649,0.34344196701618707,0.8344749260336264
CPE,,40893,106083,0.2782290986283475,"CAFs, DCIS Associated",0.14780372058807142,Vascular/Stromal,"CAFs, DCIS Associated",0.1918433649470092,True,0.9995096837165397,0.5298822285299823,0.29075890701525914,0.40405691998814847,0.8432940761766607
CDC42EP4,,40881,154935,0.2087725211422968,Basal-like Structured DCIS Cells,0.13226624146205482,Immune,Basal-like Structured DCIS Cells,0.0993543139624364,True,0.6490406876192876,0.3876372685986945,0.40293758171471994,0.2734353542741787,0.5845205809266664
HSPG2,,40864,106457,0.2773806857135099,Macrophages,0.08674841897716028,Immune,Macrophages,0.084380668367911,True,1.0,0.3891206415718102,0.33582370338133555,0.26347144681435825,0.6254982589249525
APEX1,,40859,132542,0.2356330124970444,Basal-like Structured DCIS Cells,0.11845647917906627,Immune,Basal-like Structured DCIS Cells,0.0911007633776641,True,0.6490406876192876,0.3859290590926398,0.40359180580447307,0.26929853706551604,0.5801090481007353
VPS37C,,40808,200474,0.16912989779594,Basal-like Structured DCIS Cells,0.11078003057106747,Tumor,Basal-like Structured DCIS Cells,0.1437099117920678,True,1.0,0.2655736497372109,0.49296179997436945,0.3540850357140158,0.7035933435236892
ATP6AP1,,40743,149622,0.2140256874950752,CXCL14+ Fibroblasts,0.12183340191830162,Vascular/Stromal,CXCL14+ Fibroblasts,0.13672483810653,True,0.9980897803247372,0.5061802967965293,0.21722142582829154,0.3478720922954402,0.8353934322655098
CUX1,,40671,149946,0.2133650199090322,Basal-like Structured DCIS Cells,0.12462807396696149,Immune,Basal-like Structured DCIS Cells,0.0941381486631837,True,0.6490406876192876,0.38706203964498065,0.40304611907460713,0.27154159529669636,0.5820351409706609
SQSTM1,,40418,120307,0.2514730129102504,CXCL14+ Fibroblasts,0.1013301139972618,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1383686259952587,False,0.22606269092359826,0.4945775125492692,0.20863585059133233,0.3410198908333835,0.8315258375164231
SAP30BP,,40372,200532,0.1675854282203699,Basal-like Structured DCIS Cells,0.13000714286014206,Immune,Basal-like Structured DCIS Cells,0.0965545012834755,True,0.6490406876192876,0.3875399642641201,0.40292309530106396,0.272896960553972,0.583776051733926
EIF4G1,,40341,167205,0.1943713682749848,Basal-like Structured DCIS Cells,0.1509540787794462,Immune,Basal-like Structured DCIS Cells,0.1028235886035683,True,0.6490406876192876,0.3902580539511956,0.4004655156659413,0.2741375160796483,0.5904175509580171
SRSF3,,40289,127803,0.2396842205458915,Macrophages,0.1363781326403724,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0942041206133999,False,0.22606269092359826,0.4873157517632213,0.23810908085050028,0.33752470883270574,0.8291052505877404
SHROOM3,,40274,203839,0.1649809719269354,Basal-like Structured DCIS Cells,0.10672155004513387,Tumor,Basal-like Structured DCIS Cells,0.1045500684745226,True,1.0,0.28168566721292015,0.4882497828905056,0.35673356265279293,0.7022405166817113
DNAJC3,,40169,154656,0.2061799050429873,Macrophages,0.14474119383295603,Vascular/Stromal,Basal-like Structured DCIS Cells,0.096867968554137,False,-0.2817354334769128,0.4859542764683577,0.24355705404842837,0.3389106383106554,0.8286514254894525
LMNA,,40140,128615,0.2378596189742526,CXCL14+ Fibroblasts,0.09476170419693379,Vascular/Stromal,Macrophages,0.1356246610114815,False,0.6806918281710057,0.49437339607198494,0.2047406168075483,0.3405048346561216,0.8314577986906616
ZNF24,,40009,137246,0.2257143663084257,Basal-like Structured DCIS Cells,0.13094860372069064,Immune,Basal-like Structured DCIS Cells,0.0835588479189472,True,0.6490406876192876,0.38912593097113757,0.4016074461977131,0.272903441290923,0.5839370953979893
OAZ1,,39946,101048,0.2833170205824361,Macrophages,0.1353285041772153,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1085486972970308,False,0.22606269092359826,0.48741146637344074,0.2390642358475402,0.337612817545217,0.8291371554578135
MAP3K3,,39789,184993,0.177011504479896,Macrophages,0.13061138964872018,Immune,Basal-like Structured DCIS Cells,0.0951720638767817,False,0.15835612442790561,0.3887887831005495,0.34510827360492635,0.2703476649910754,0.6263840037662648
LAMTOR2,,39685,129204,0.2349768190941979,Basal-like Structured DCIS Cells,0.10774839722544065,Immune,Basal-like Structured DCIS Cells,0.1048751392342619,True,0.6490406876192876,0.3827737764704947,0.40756461509900294,0.27228507349863235,0.5769230543391587
RUNX1,,39649,253122,0.1354266645261996,Basal-like Structured DCIS Cells,0.11744421159074551,Immune,Basal-like Structured DCIS Cells,0.0979906317132186,True,0.6490406876192876,0.3857316281982201,0.404202212092801,0.2703446086487231,0.5797739388690782
PRNP,,39643,63469,0.3844654356427961,CXCL14+ Fibroblasts,0.07307003751889443,Vascular/Stromal,CXCL14+ Fibroblasts,0.0560259129109839,True,0.998095238095238,0.507482885191897,0.18964405002210546,0.34568439259714573,0.8358276283972991
RAB2A,,39605,131274,0.2317721896780763,CXCL14+ Fibroblasts,0.12754336820180084,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1171404194651351,False,0.22606269092359826,0.4907675103283265,0.2259613117032858,0.34069044795895265,0.8302558367761089
MXI1,,39475,126613,0.2376752083232985,CXCL14+ Fibroblasts,0.11354389589884706,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1193979006205342,False,0.22606269092359826,0.4930627295282191,0.2166383899226922,0.34112334952853857,0.8310209098427398
ACBD3,,39398,136805,0.2235943769402337,CXCL14+ Fibroblasts,0.12432364641171648,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1057366358055,False,0.22606269092359826,0.4911939614309894,0.2237644084281961,0.34068489622420145,0.8303979871436632
HSPA8,,39372,108722,0.2658581711615596,CXCL14+ Fibroblasts,0.11761651894514658,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1244384898523368,False,0.22606269092359826,0.4907119366252471,0.21976168021016168,0.33989248392740207,0.8302373122084158
BTG2,,39280,187790,0.1729863037829744,Basal-like Structured DCIS Cells,0.09616793384359092,Immune,Basal-like Structured DCIS Cells,0.1099051570617051,True,0.6490406876192876,0.38233589394777334,0.4068768466009187,0.2664557532864516,0.5731230736935425
PTPN12,,39275,150938,0.2064790524306961,Macrophages,0.12904843201315078,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0927816607724234,False,0.22606269092359826,0.4850772127473937,0.24236616191110638,0.33626121601136866,0.8283590709157979
ADAM15,,39096,219043,0.1514532867950987,Basal-like Structured DCIS Cells,0.11113021663183027,Tumor,Basal-like Structured DCIS Cells,0.1267126862519853,True,1.0,0.2761450865754065,0.48850689565565214,0.3499435642378788,0.7037100722106101
PJA2,,39092,125728,0.2371799538890911,CXCL14+ Fibroblasts,0.06758830107900288,Vascular/Stromal,CXCL14+ Fibroblasts,0.1156004759251279,True,0.9966629178649119,0.5016039158320459,0.1902044767787448,0.3433889625845163,0.8338679719440153
CTSB,,38990,82636,0.3205729038199069,Macrophages,0.09857961036896329,Immune,Basal-like Structured DCIS Cells,0.1073303687450603,False,0.553113063888932,0.3854978825158165,0.40377338446844746,0.23966335716389717,0.5967488858228348
ADD3,,38953,66847,0.3681758034026465,CXCL14+ Fibroblasts,0.1033701427086998,Vascular/Stromal,CXCL14+ Fibroblasts,0.0675154148220932,True,0.9985704067029311,0.5106644434328913,0.20364058439920188,0.3482370970805557,0.8368881478109639
SMARCA5,,38896,149445,0.2065190266590917,Macrophages,0.1357906430823957,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0947512020878774,False,-0.2817354334769128,0.48437601697007515,0.24560732173003155,0.33739273964925953,0.828125338990025
EGR1,,38875,73572,0.345718427347995,CXCL14+ Fibroblasts,0.10421620117982412,Vascular/Stromal,CXCL14+ Fibroblasts,0.0744664045864019,True,0.9985704067029311,0.5098178223962838,0.20422799777552703,0.34759198410332093,0.8366059407987613
CD164,,38805,154103,0.2011580649843448,CXCL14+ Fibroblasts,0.13143869198520405,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0998133887919396,False,0.22606269092359826,0.48988103140109945,0.22867452198491045,0.34045304624460737,0.8299603438003665
C1R,,38638,55974,0.4083837145393819,Endothelial Cells,0.054640016196530646,Vascular/Stromal,Endothelial Cells,0.0589137196172896,True,1.0,0.4983254508331549,0.186166537890253,0.3403369784485891,0.8327751502777182
PAIP2,,38616,96127,0.286590026940175,CXCL14+ Fibroblasts,0.09595559550441436,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1393328272674343,False,0.22606269092359826,0.49462781062607075,0.2052672539022236,0.3407445691834777,0.8315426035420236
POGZ,,38578,199205,0.1622403620107408,CXCL14+ Fibroblasts,0.14306711320159385,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1027347966490758,False,0.22606269092359826,0.48771920527373525,0.236390043992505,0.34000251221480404,0.829239735091245
OS9,,38540,133451,0.2240814926362426,CXCL14+ Fibroblasts,0.09622831376318546,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1158556463354877,False,0.22606269092359826,0.49164630257867814,0.20620496852091758,0.3387921534287298,0.830548767526226
PCYOX1,,38498,155348,0.1986009512705962,CXCL14+ Fibroblasts,0.12456423488645324,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1031345814139023,False,0.22606269092359826,0.49088489342975483,0.2242012175075372,0.3405002737383995,0.830294964476585
EVA1B,,38434,146408,0.207928933900304,Basal-like Structured DCIS Cells,0.09723656996585354,Tumor,Basal-like Structured DCIS Cells,0.1129244211345845,True,1.0,0.2775613117053522,0.48842000345460945,0.3515447390590974,0.6990788566552846
PRPF38B,,38358,216779,0.1503427570285768,Macrophages,0.13127254132759814,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0904579540472176,False,-0.2817354334769128,0.48681884240063333,0.23815661328523402,0.33661348451257433,0.8289396141335444
RAB11FIP1,,38324,145927,0.2079988711051771,CXCL14+ Fibroblasts,0.13878923145354377,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1134491807513043,False,0.22606269092359826,0.49040584981525115,0.23315968607872062,0.34121093428093524,0.8301352832717503
SELENOS,,38298,165112,0.1882798289169657,Basal-like Structured DCIS Cells,0.11703662925990532,Immune,Basal-like Structured DCIS Cells,0.0918083641842978,True,0.6490406876192876,0.3855299931920103,0.4042510954303836,0.270478061695676,0.579703811538852
ELF1,,38252,158858,0.194064228095987,Basal-like Structured DCIS Cells,0.10390961632121748,Tumor,Basal-like Structured DCIS Cells,0.10719290297403,True,1.0,0.2783614362212591,0.48766865530281417,0.34938989255294584,0.7013032054404058
PNRC1,,38245,88077,0.3027580310634727,CXCL14+ Fibroblasts,0.08942399172088826,Vascular/Stromal,Macrophages,0.1341252633040493,False,0.988538681948424,0.49261358045007664,0.20152901909179038,0.33904160672315886,0.8308711934833589
LAMTOR5,,38239,113531,0.2519536140212163,Basal-like Structured DCIS Cells,0.11033586686533418,Immune,Basal-like Structured DCIS Cells,0.0996519894833958,True,0.6490406876192876,0.38388074080110746,0.40576979349979253,0.2699016500795402,0.577645210854998
ITGA6,,38149,166973,0.1859820009555289,Basal-like Structured DCIS Cells,0.1166013842157569,Immune,Basal-like Structured DCIS Cells,0.0939402680784296,True,0.6490406876192876,0.38468713375401475,0.4047484876310752,0.26975376155056896,0.5796694500228504
COPG1,,38094,129888,0.2267742972461335,CXCL14+ Fibroblasts,0.1205462290063508,Vascular/Stromal,CXCL14+ Fibroblasts,0.1501721937917385,True,0.9980897803247372,0.5047575630759898,0.21710560841114224,0.34724717546484374,0.8349191876919967
PRPF6,,38079,120753,0.2397438803263825,CXCL14+ Fibroblasts,0.10072767000071955,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1210620283494555,False,0.22606269092359826,0.4929622730021332,0.20880677687938382,0.3399780188265513,0.8309874243340444
MDH2,,38065,127371,0.2300889770062139,Basal-like Structured DCIS Cells,0.11823117655125295,Immune,Basal-like Structured DCIS Cells,0.0967309839562003,True,0.6490406876192876,0.38510668797045733,0.4047720544994847,0.271152209257807,0.5801478020676522
ZMYND11,,38049,115121,0.2484102631063524,CXCL14+ Fibroblasts,0.13794165846355075,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0971956838345032,False,0.22606269092359826,0.4877313060864212,0.23321730165972898,0.3395339946885935,0.8292437686954738
MBNL1,,38032,114403,0.2494965067077771,Endothelial Cells,0.05963090765970683,Vascular/Stromal,Macrophages,0.1059037049715297,False,0.6862240984576801,0.4922549187323847,0.19323199815544334,0.33822043394408036,0.8307516395774616
HMGB1,,37888,124757,0.2329490608380214,Basal-like Structured DCIS Cells,0.11186417155334273,Immune,Basal-like Structured DCIS Cells,0.0897976351424128,True,0.6490406876192876,0.3842332852943083,0.40453050508858024,0.26583671829915445,0.5781462345222269
RNF103,,37878,159924,0.1914945248278581,CXCL14+ Fibroblasts,0.13194976718239518,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1030632295777603,False,0.22606269092359826,0.4913391679810586,0.22864941801552635,0.34140377531365595,0.8304463893270194
SEPHS2,,37852,117832,0.2431335268877983,Basal-like Structured DCIS Cells,0.11045938501698692,Immune,Basal-like Structured DCIS Cells,0.1012510443478905,True,0.6490406876192876,0.3835731738289074,0.4063997091731177,0.27106947345216825,0.5777318608051175
PIGT,,37839,153647,0.1976071357697168,Basal-like Structured DCIS Cells,0.1334561007174635,Immune,Basal-like Structured DCIS Cells,0.0990568311003834,True,0.6490406876192876,0.3876920836133065,0.40205910913077253,0.27118518172525874,0.584903288512788
HSPB1,,37810,98196,0.2780024410687763,CXCL14+ Fibroblasts,0.2436474110705292,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1090854235398235,False,-0.28600126754305855,0.5169811205190372,0.2888478762131026,0.37693345267080886,0.8389937068396791
SRPX,,37584,40738,0.4798651719823293,"CAFs, DCIS Associated",0.12472348326169291,Vascular/Stromal,"CAFs, DCIS Associated",0.1142031460142633,True,1.0,0.5256256302188594,0.28570803409250667,0.39929570820445,0.8418752100729532
PAWR,,37542,188407,0.166152538847262,CXCL14+ Fibroblasts,0.14619939739958948,Vascular/Stromal,Basal-like Structured DCIS Cells,0.10190464936923,False,0.22606269092359826,0.4882262824696379,0.23818828812237122,0.34056369069722797,0.8294087608232127
SKI,,37523,83320,0.3105103315872661,CXCL14+ Fibroblasts,0.06222604257452925,Vascular/Stromal,CXCL14+ Fibroblasts,0.0928724373306188,True,0.9966629178649119,0.504605775788065,0.18663502250067365,0.3445072397674701,0.834868591929355
NOTCH2,,37517,147131,0.2031811879901217,CXCL14+ Fibroblasts,0.09792031226519185,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1145525241737975,False,0.22606269092359826,0.494148809115351,0.20658891662844558,0.3405241031539488,0.8313829363717836
SLC39A11,,37438,199496,0.1580102475794947,Basal-like Structured DCIS Cells,0.10933228852404252,Immune,Basal-like Structured DCIS Cells,0.1052868604609619,True,0.6490406876192876,0.3833974351975198,0.40754903263643427,0.2740185518063392,0.5774016152771763
ADIPOR1,,37430,126104,0.228882067337679,Basal-like Structured DCIS Cells,0.10725011983033132,Immune,Basal-like Structured DCIS Cells,0.0951105730691811,True,0.6490406876192876,0.38373796251363357,0.4059435097648592,0.26988386068692877,0.5766507763351049
SLC44A1,,37399,140918,0.2097332279031163,Macrophages,0.12439950567604952,Immune,Basal-like Structured DCIS Cells,0.0934123657024768,False,0.1579260028790722,0.3896987965952061,0.33628845063140933,0.26982298698670026,0.6263484135716484
TOP2B,,37313,110432,0.2525500016921046,CXCL14+ Fibroblasts,0.11113053565114624,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1147099597380492,False,0.22606269092359826,0.4902863347595245,0.21573410685716138,0.3390914934016827,0.8300954449198414
HYOU1,,37284,150882,0.1981441918306176,CXCL14+ Fibroblasts,0.12799617389982204,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1072723212709673,False,0.22606269092359826,0.49094519050104607,0.22616938737593836,0.3407958702707433,0.8303150635003487
SLC39A7,,37264,141814,0.2080880956901462,CXCL14+ Fibroblasts,0.10666622906168052,Vascular/Stromal,Basal-like Structured DCIS Cells,0.147450793552975,False,0.22606269092359826,0.4978189730993056,0.2109592814785118,0.34323663913673463,0.8326063243664352
GUCY1A1,,37234,169062,0.1804882305037422,Basal-like Structured DCIS Cells,0.08839653785918593,Tumor,Basal-like Structured DCIS Cells,0.0974257345244908,True,1.0,0.2745031269145648,0.4896173912404408,0.35192686471271317,0.6961321792863954
PPP3R1,,37231,115316,0.2440624856601572,Macrophages,0.12238998465996213,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0999345726815384,False,-0.2817354334769128,0.48482377445336367,0.2431056675376916,0.3353119679183605,0.8282745914844546
ARL1,,37097,116026,0.2422692867825212,CXCL14+ Fibroblasts,0.09147169009343024,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1267828463785084,False,0.22606269092359826,0.49510471722845667,0.20236850293979983,0.34069317808491023,0.8317015724094855
MYB,,37092,191591,0.1621983269416616,CXCL14+ Fibroblasts,0.14009161545852178,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1258645382467177,False,0.22606269092359826,0.49336891762075724,0.2333303656532994,0.3430394360863439,0.8311229725402525
SNX2,,37082,101679,0.2672364713428125,CXCL14+ Fibroblasts,0.08668086620183377,Vascular/Stromal,Macrophages,0.142289117125432,False,0.988538681948424,0.4944991999279362,0.1995600040406814,0.3400448349917059,0.831499733309312
SFRP4,,37077,32268,0.5346744538178672,Macrophages,0.09597394495668464,Immune,Macrophages,0.092690954499216,True,1.0,0.38959948753563,0.40675994620911365,0.25820619681130197,0.6037817727282575
NIBAN1,,37018,100408,0.2693667864887284,Luminal-like Amorphous DCIS Cells,0.2541399473464278,Rare epithelial,Myoepithelial Cells,0.2150899118026932,False,-0.08921722983855178,1.0,1.0,1.0,0.6818871557720586
SMAD2,,37015,130251,0.2212942259634354,Basal-like Structured DCIS Cells,0.09624373888682411,Tumor,Basal-like Structured DCIS Cells,0.1011216404203612,True,1.0,0.27688378491580484,0.48792177972747536,0.34731641807679586,0.6987479129622747
MRFAP1L1,,36973,121184,0.2337740346617601,Basal-like Structured DCIS Cells,0.12500709583052053,Immune,Basal-like Structured DCIS Cells,0.0928658712005447,True,0.6490406876192876,0.38704778126597794,0.40265926223623083,0.2704820823512555,0.5821845715772986
TNS1,,36900,60564,0.3786013297217434,Pericytes,0.04314812770072133,Vascular/Stromal,Pericytes,0.0418375837938737,True,0.9980970504281638,0.5049801526774673,0.181827315322476,0.3444338026706692,0.8349933842258225
SNX1,,36889,126241,0.2261325323361736,Macrophages,0.12126441508189811,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0935339670336974,False,-0.2817354334769128,0.4879968843995989,0.23358095836555,0.33507643597775666,0.8293322947998663
IFI16,,36865,68460,0.3500118680275338,Endothelial Cells,0.038878948132284596,Vascular/Stromal,Endothelial Cells,0.0370900609719796,True,1.0,0.4955292675919066,0.18411765908814498,0.33882131663287307,0.8318430891973022
TMEM150C,,36716,195271,0.1582674891265459,Basal-like Structured DCIS Cells,0.11309951331119052,Tumor,Basal-like Structured DCIS Cells,0.1275773167952215,True,1.0,0.2798568737269477,0.4887968430709556,0.35599305061181113,0.7043665044370635
BRD4,,36676,140721,0.2067453226379251,Macrophages,0.13248901179131878,Vascular/Stromal,Basal-like Structured DCIS Cells,0.103916178120472,False,0.22606269092359826,0.4872600831763063,0.23748569691291319,0.3369016393068057,0.8290866943921021
CTSH,,36646,131113,0.2184443159532424,Basal-like Structured DCIS Cells,0.10757248044166891,Immune,Basal-like Structured DCIS Cells,0.097358307139629,True,0.6490406876192876,0.3832399703390672,0.4055549967318083,0.2643979743225652,0.5767731605171745
MAT2B,,36583,103831,0.2605366986197957,CXCL14+ Fibroblasts,0.09128989163561106,Vascular/Stromal,Macrophages,0.1420273500415197,False,0.988538681948424,0.4940937306039059,0.20235331921175298,0.34009698940596567,0.8313645768679686
HNRNPD,,36568,145359,0.2010036992859773,Basal-like Structured DCIS Cells,0.13011525279967878,Immune,Basal-like Structured DCIS Cells,0.0883259729645357,True,0.6490406876192876,0.38787604617918814,0.4015385775595622,0.2694716973583784,0.5837811039454339
ERGIC3,,36518,125866,0.2248866883436791,Macrophages,0.13506992261461337,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0950300781338538,False,-0.2817354334769128,0.48450129001448056,0.24552879401501126,0.3373231564305445,0.8281670966714936
AHNAK,,36280,91142,0.2847232032145155,CXCL14+ Fibroblasts,0.058837468319710234,Vascular/Stromal,Macrophages,0.1392315843635571,False,0.9794955183227413,0.5011420172177838,0.1861921905302139,0.34276307937426387,0.8337140057392612
PSMB4,,36256,107167,0.2527906960529343,Macrophages,0.15028001864810736,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1007926066009156,False,-0.2817354334769128,0.4855766506903382,0.24656407391859875,0.34005585578712577,0.8285255502301127
APRT,,36203,100911,0.2640357658590662,Basal-like Structured DCIS Cells,0.1100609153788209,Immune,Basal-like Structured DCIS Cells,0.1065735529251896,True,0.6490406876192876,0.3831334682482255,0.40625788892818654,0.2689037500502054,0.5776676269327786
AZIN1,,36137,105246,0.2555965002864559,Basal-like Structured DCIS Cells,0.11380953343406149,Immune,Basal-like Structured DCIS Cells,0.0902766733200079,True,0.6490406876192876,0.3851442518299445,0.4040874579988401,0.26808262971632146,0.5786644924083072
